0,0.0,-,-
1,-2.5999999210931373,well:1.0000000714108725;,impossible:-1.0000000714108725;crowded:-2.5999999210931373;
2,1.0000000714108725,available:1.0000000714108725;,-
3,2.000000142821745,reasonable:1.0000000714108725;like:1.0000000714108725;,-
4,0.0,-,-
5,3.024345624071641,like:1.9442221491067502;like:1.0801234749648905;,-
6,2.212549484722561,solid:1.0000000714108725;warm:1.0000000714108725;prefers:1.0000000714108725;bright:0.9354143715813437;nice:1.8000001285395706;,cold:-0.9354143715813437;flimsy:-1.0000000714108725;matte:-1.5874507866387544;
7,-3.9354145593564485,-,easy:-0.19999998782466138;uncomfortable:-1.8000001285395706;twist:-1.0000000714108725;irony:-0.9354143715813437;
8,1.0000000714108725,beautiful:1.0000000714108725;,-
9,13.099888229690515,beautiful:1.0690450439911314;bright:1.0000000266062397;crisp:0.9428089473011593;well:1.0000000266062397;nice:1.799999991322689;vibrant:0.9428089473011593;right:1.0690450439911314;great:1.0690450439911314;works:1.0690450439911314;refreshing:1.0000000266062397;improvements:1.0690450439911314;hard:1.0690450439911314;,-
10,1.0000000714108725,available:0.9354143715813437;available:1.0000000714108725;,oddly:-0.9354143715813437;
11,2.5612487657705514,good:1.0000000714108725;fine:1.0000000714108725;solid:0.9354143715813437;reliable:1.0000000714108725;fast:1.0000000714108725;,comfortable:-0.18708287431626872;right:-1.0000000714108725;problem:-1.0000000714108725;worse:-0.18708287431626872;
12,5.361835723931154,advantage:1.0690450439911314;supports:1.15470056535152;gained:1.0000000266062397;great:1.0690450439911314;grand:1.0690450439911314;,-
13,0.0,-,-
14,0.0,proper:1.0000000714108725;,difficult:-1.0000000714108725;
15,1.8000001285395706,right:1.8000001285395706;,-
16,-1.483745801649218,like:1.0000000714108725;joy:1.0000000714108725;,poor:-1.8000001285395706;excessive:-1.6837458159313925;
17,-1.1186302686963865,work:1.0000000714108725;,unfortunately:-0.9354143715813437;overwhelming:-1.1832159685259154;
18,0.0,-,-
19,3.995243540529273,support:1.0000000266062397;advantage:1.0690450439911314;sleek:1.0690450439911314;refine:1.0690450439911314;right:0.9428089473011593;,mar:-1.15470056535152;
20,5.59615612324591,great:1.0000000714108725;amazing:0.8819170154964865;proper:1.0000000714108725;works:1.0801234749648905;amazing:0.9354143715813437;fast:1.0801234749648905;promised:1.0000000714108725;great:0.9354143715813437;advantage:1.0000000714108725;beautiful:0.8819170154964865;,pinch:-0.9354143715813437;furious:-1.0801234749648905;lacking:-1.0000000714108725;shame:-1.1832159685259154;
21,-2.2000001306464063,-,complaints:-1.0000000714108725;unfortunately:-1.0000000714108725;available:-0.19999998782466138;
22,1.0690450439911314,fairly:1.0690450439911314;,-
23,-1.3460255399999999,impressiveness:1.1338934999999999;,capable:-1.1338934999999999;loss:-0.21213204;lost:-1.1338934999999999;
24,-6.950448,enough:1.0606602;,concessions:-1.3416408;unfortunately:-1.1338934999999999;flaws:-1.1338934999999999;slow:-1.1338934999999999;slow:-1.1338934999999999;miss:-0.9999998999999999;blurry:-1.1338934999999999;
25,0.9198766678568553,good:0.9354143715813437;capable:1.0000000714108725;pretty:1.0000000714108725;fun:1.0000000714108725;improve:1.0000000714108725;,terrible:-1.0801234749648905;bad:-1.0000000714108725;impressive:-1.0000000714108725;difficult:-0.9354143715813437;
26,1.0801234749648896,powerful:1.0801234749648905;efficient:1.0000000714108725;fast:0.9354143715813437;like:1.0000000714108725;,superfluous:-1.0000000714108725;excessive:-1.0000000714108725;slow:-0.9354143715813437;
27,1.3228756555322954,faster:1.3228756555322954;,-
28,1.439266356620559,well:0.9354143715813437;great:1.0000000714108725;effortlessly:1.0000000714108725;warm:1.0000000714108725;great:1.0000000714108725;great:0.9354143715813437;,pale:-1.0000000714108725;assault:-1.0801234749648905;intense:-0.19999998782466138;frustrating:-1.0000000714108725;long time:-0.9354143715813437;benefit:-0.21602469499297808;
29,2.5812005351523677,bright:0.8819170154964865;large capacity:1.6837458159313925;great:0.9354143715813437;well:1.0801234749648905;,culprit:-1.0000000714108725;dent:-1.0000000714108725;
30,-1.1832159685259154,-,better:-1.1832159685259154;
31,5.664586099730416,faster:1.0000000714108725;better:1.8000001285395706;comfortable:1.0000000714108725;advantages:1.0000000714108725;work:1.8000001285395706;proper:1.0000000714108725;,cumbersome:-1.0000000714108725;desperately:-0.9354143715813437;
32,4.01553798936798,right:0.9354143715813437;faster:1.0000000714108725;supported:1.0000000714108725;powerful:1.0801234749648905;,-
33,2.000000142821745,better:1.0000000714108725;advantage:1.0000000714108725;,-
34,2.935414514403088,proven:1.0000000714108725;better:1.0000000714108725;faster:1.0000000714108725;top:0.9354143715813437;great:1.0000000714108725;,better:-1.0000000714108725;great:-1.0000000714108725;
35,2.000000142821745,excellent:1.0000000714108725;impressive:1.0000000714108725;,-
