0,0.550124984881645,assure:0.8819170154964865;beauty:1.6837458159313925;luxury:1.0801234749648905;confident:0.9354143715813437;,conspicuous:-1.0801234749648905;superficial:-0.9354143715813437;fail:-0.9354143715813437;sadly:-1.0801234749648905;
1,2.0875729653207333,safely:1.0000000266062397;magic:0.9428089473011593;led:1.0690450439911314;right:1.0690450439911314;remarkably:1.0000000266062397;,lies:-1.0690450439911314;depression:-1.9242810791840366;
2,-0.79996234663569,like:1.0690450439911314;like:1.0690450439911314;like:1.0690450439911314;precious:1.0690450439911314;innocuous:1.0000000266062397;like:1.0690450439911314;pretty:1.15470056535152;,chintzy:-1.0690450439911314;blunt:-0.9428089473011593;hard:-1.0690450439911314;messy:-0.9428089473011593;scuff:-1.0690450439911314;dark:-1.0690450439911314;scars:-1.0690450439911314;ugly:-1.0690450439911314;
3,-2.0000001428217447,right:0.9354143715813437;sturdy:1.0000000714108725;top:0.9354143715813437;,flimsy:-1.0000000714108725;noise:-1.0000000714108725;everlasting:-1.0000000714108725;smack:-0.9354143715813437;lies:-0.9354143715813437;
4,2.7521986172880464,soft:1.0000000714108725;top:0.9354143715813437;enough:1.0000000714108725;kudos:1.0000000714108725;,insecurity:-1.1832159685259154;
5,7.4833153079379215,great:1.0690450439911314;pretend:1.0690450439911314;super:1.0690450439911314;good:1.0690450439911314;enough:1.0690450439911314;great:1.0690450439911314;vibrant:1.0690450439911314;like:1.0000000266062397;bright:1.0690450439911314;,brightest:-1.0000000266062397;difficult:-1.0690450439911314;
6,3.207135131973394,advantage:1.0690450439911314;prefer:1.0690450439911314;unfettered:1.0690450439911314;,-
7,2.000000142821745,like:1.0000000714108725;pure:1.0000000714108725;,-
8,2.8819171583182315,favorite:0.8819170154964865;smarter:1.0000000714108725;worry:0.9354143715813437;protection:1.0000000714108725;,killer:-0.9354143715813437;
9,0.8708286717518148,worry:0.9354143715813437;foolproof:0.9354143715813437;trust:0.9354143715813437;,gimmick:-1.0000000714108725;trick:-0.9354143715813437;
10,5.133196923385535,like:0.8819170154964865;like:0.9354143715813437;right:1.6837458159313925;useful:1.0000000714108725;promise:1.0000000714108725;smarter:1.0000000714108725;quiet:1.0000000714108725;advanced:0.9354143715813437;compatible:1.0000000714108725;,fault:-0.8819170154964865;ugh:-1.0000000714108725;disabled:-0.18708287431626872;ugh:-0.1763834295568104;ugh:-0.18708287431626872;loud:-0.9354143715813437;set up:-0.9354143715813437;
11,4.526119839729583,well:0.9354143715813437;like:0.9354143715813437;honest:0.9354143715813437;illuminate:0.9354143715813437;proven:1.8000001285395706;saver:1.0000000714108725;,twist:-0.9354143715813437;worrying:-1.0801234749648905;
12,3.0623711405600593,like:1.0690450439911314;nimble:1.0690450439911314;like:1.0690450439911314;lean:1.9242810791840366;,confused:-1.0690450439911314;allegations:-1.0000000266062397;
13,5.752745972891791,smooth:0.8819170154964865;right:0.9354143715813437;smooth:1.0000000714108725;seamless:1.0000000714108725;good:1.0000000714108725;thank:0.9354143715813437;,-
14,-1.0266261188800332,rival:1.0000000714108725;virtue:0.9354143715813437;,clear:-1.0000000714108725;lone:-1.0801234749648905;slower:-0.8819170154964865;
15,1.0000000714108725,better:1.0000000714108725;refresh:0.9354143715813437;,indulge:-0.9354143715813437;
16,-2.183216039936788,saver:1.0000000714108725;,sad:-1.1832159685259154;conservative:-1.0000000714108725;strain:-1.0000000714108725;
17,-2.129788796261674,perfect:1.0000000714108725;like:1.0000000714108725;,dedicated:-1.0000000714108725;worry:-1.0000000714108725;blurry:-2.129788796261674;
18,4.670828943113131,better:1.8000001285395706;great:0.9354143715813437;faster:1.0000000714108725;like:0.9354143715813437;,-
19,3.4837459444709626,fun:1.8000001285395706;grateful:1.0000000714108725;love:1.6837458159313925;,hang:-1.0000000714108725;
20,-2.0645858426512738,vivid:1.0000000714108725;crisp:0.9354143715813437;great:0.9354143715813437;workable:1.0000000714108725;pretty:1.0000000714108725;clean:1.0000000714108725;,shallow:-1.0000000714108725;lose:-1.0000000714108725;miss:-1.0000000714108725;loss:-1.0000000714108725;good:-0.9354143715813437;great:-1.0000000714108725;bizarre:-1.0000000714108725;object:-1.0000000714108725;
21,0.9198766678568542,better:1.0000000714108725;well:1.0000000714108725;hero:1.0000000714108725;,unfortunate:-1.0000000714108725;rivalry:-1.0801234749648905;
22,3.1224973887193572,robust:0.18708287431626872;well:0.9354143715813437;gain:1.0000000714108725;ease:1.0000000714108725;,-
23,4.940207171149695,like:1.3228756555322954;smartest:1.8000001285395706;smart:1.0000000714108725;affinity:0.8819170154964865;faster:0.9354143715813437;,object:-1.0000000714108725;
24,9.564626990515443,confident:1.0000000714108725;troubling:0.9354143715813437;tantalizing:0.9354143715813437;promise:0.9354143715813437;like:1.0000000714108725;stellar:0.9354143715813437;smarter:1.0000000714108725;like:1.0000000714108725;ready:1.0000000714108725;accessible:1.8000001285395706;free:1.1832159685259154;,runaway:-1.0801234749648905;damned:-1.0801234749648905;
