0,-0.06458569982952889,beautifully:0.9354143715813437;,warning:-1.0000000714108725;
1,6.288034167256817,super:1.0690450439911314;great:1.0690450439911314;like:1.0690450439911314;decent:1.0690450439911314;great:0.9428089473011593;top:1.0690450439911314;,-
2,1.1186302686963867,great:0.9354143715813437;better:1.1832159685259154;,mess:-1.0000000714108725;
3,1.0000000714108725,improves:1.0000000714108725;,-
4,0.0,-,-
5,1.264911076795393,sleek:1.0690450439911314;miracle:1.2649110767953928;,difficult:-1.0690450439911314;
6,4.00000028564349,easier:1.0000000714108725;clear:1.0000000714108725;well:1.0000000714108725;best:1.0000000714108725;,-
7,0.0,-,-
8,3.4366600375382084,better:0.8366601164450712;useful:2.5999999210931373;,-
9,1.0690450439911314,improved:1.0690450439911314;,-
10,1.6357237511578935,top:0.7905694360761742;right:0.8451543150817192;easier:0.15811388721523484;,hard:-0.15811388721523484;
11,3.8675743472966913,improved:1.0000000714108725;stylish:1.5874507866387544;gentle:1.0000000714108725;pretty:1.0000000714108725;sharp:1.0000000714108725;sharp:1.0801234749648905;,broke:-1.8000001285395706;like:-1.0000000714108725;
12,5.870829028806178,top:0.9354143715813437;magical:1.0000000714108725;favorite:1.0000000714108725;wonderful:1.0000000714108725;slick:0.9354143715813437;smooth:1.0000000714108725;,-
13,1.0000000714108725,like:1.0000000714108725;,-
14,1.8633899067142257,worth:1.118033988749895;brave:0.7453559179643306;,-
15,0.0,-,-
16,2.000000142821745,interesting:1.0000000714108725;supports:1.0000000714108725;,-
17,0.0,-,-
18,2.1547005919577598,awesome:1.15470056535152;pleasure:1.0000000266062397;,-
19,0.0,-,-
20,-1.135414359406005,well:1.0000000714108725;,loud:-0.9354143715813437;louder:-1.0000000714108725;harsh:-0.19999998782466138;
21,2.5999999210931373,crisp:2.5999999210931373;,-
22,2.650022559066147,fun:1.5275253131685347;easier:0.18708287431626872;well:0.9354143715813437;,-
23,-2.3339561207865245,-,awkward:-1.0690450439911314;hell:-1.2649110767953928;
24,3.0000002142326174,worth:1.0000000714108725;good:1.0000000714108725;smarter:1.0000000714108725;fast:1.0000000714108725;,funny:-1.0000000714108725;
25,0.0,-,-
26,4.264585973297681,fastest:1.0000000714108725;available:1.0000000714108725;greatest:1.0000000714108725;faster:0.19999998782466138;fast:1.0000000714108725;losing:1.0000000714108725;,errant:-0.9354143715813437;
27,-0.08012340355401792,losing:1.0000000714108725;,errant:-1.0801234749648905;
28,0.9242810525777969,ample:1.0690450439911314;helping:1.9242810791840366;,unfortunate:-1.0000000266062397;hogs:-1.0690450439911314;
29,0.0,-,-
30,1.4828540298263344,tough:0.20000000532124793;proper:0.21380898051395503;impressed:1.0690450439911314;,-
31,0.0,-,-
32,1.9354144429922162,well:0.9354143715813437;pretty:1.0000000714108725;good:1.0000000714108725;,damn:-1.0000000714108725;
33,1.3228756555322954,safe:1.3228756555322954;,-
34,1.6000001407149094,supports:1.0000000714108725;fast:1.8000001285395706;,pain:-0.19999998782466138;slow:-1.0000000714108725;
35,3.1832161113476607,pretty:1.1832159685259154;support:1.0000000714108725;supports:1.0000000714108725;,-
36,1.0000000714108725,pretty:1.0000000714108725;good:1.0000000714108725;,damn:-1.0000000714108725;
37,0.0,-,-
38,1.9354144429922162,nice:0.9354143715813437;work:1.0000000714108725;like:1.0000000714108725;,great:-1.0000000714108725;
39,-0.740656132708938,refresh:0.9258201658861724;dedicated:0.9258201658861724;,dumb:-0.9258201658861724;cheat:-1.6664762985951105;
40,-0.800000057128698,like:1.0000000714108725;,emergency:-1.8000001285395706;
41,-0.9433024,long time:0.6666666;,emergency:-1.609969;
42,-1.6819170726251844,well:1.0000000714108725;,subdued:-1.8000001285395706;vibration:-0.8819170154964865;
43,0.9354143715813437,available:0.9354143715813437;,-
44,0.0,-,-
45,1.4976762932513823,well:0.707106857175208;unaffected:0.7905694360761742;,-
46,3.506091695469083,good:1.3228756555322954;improvements:1.0000000714108725;enjoyed:1.0000000714108725;well:1.1832159685259154;,improved:-1.0000000714108725;
47,0.0,-,-
48,2.735414500120914,recommend:1.0000000714108725;like:0.9354143715813437;consistent:1.8000001285395706;,drag:-1.0000000714108725;
49,0.9354143715813437,recommend:0.9354143715813437;,-
50,0.9354143715813437,well:0.9354143715813437;,-
51,0.0,-,-
52,-0.6546537174573669,-,pinch:-0.6546537174573669;
53,2.1186303401072593,effective:1.1832159685259154;prefer:0.9354143715813437;,-
54,1.0000000714108725,better:1.0000000714108725;,-
55,-1.9354144429922162,-,controversial:-1.0000000714108725;easy:-0.9354143715813437;
56,2.381079669122224,success:0.7905694360761742;work:0.8451543150817192;easy:0.7453559179643306;easy to use:0.7905694360761742;,set up:-0.7905694360761742;
57,2.7176657585984634,flatter:0.866025426826118;powerful:0.9258201658861724;recommendations:0.9258201658861724;prefer:0.9258201658861724;,loses:-0.9258201658861724;
58,5.752745972891792,loved:0.8819170154964865;better:0.9354143715813437;good:0.9354143715813437;like:1.0000000714108725;important:1.0000000714108725;favorite:1.0000000714108725;,-
59,1.0000000714108725,top:1.0000000714108725;,-
60,1.1380900613760232,like:1.0690450439911314;like:1.0690450439911314;,disable:-1.0000000266062397;
61,0.0,-,-
62,0.0,-,-
